index,jobId,company,title,job,region,jobUrl,total_skill,total_skill_literal,reviewCount,average,salary,wlb,culture,possibility,management
335,1158079,(주)쿡앱스,[쿡앱스] 캐주얼 게임 기획자,"게임개발, 기획",경기,/companies/205979/job_postings/1158079/%EC%BF%A1%EC%95%B1%EC%8A%A4-%EC%BA%90%EC%A3%BC%EC%96%BC-%EA%B2%8C%EC%9E%84-%EA%B8%B0%ED%9A%8D%EC%9E%90/%EC%BF%A1%EC%95%B1%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Git', 'Unity3D']",Git Unity3D,37,3.0,3.0,4.0,3.0,3.0,3.0
336,1158670,(주)플래티어,데이터 엔지니어,데이터분석,서울,/companies/70379/job_postings/1158670/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%ED%94%8C%EB%9E%98%ED%8B%B0%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'NoSQL', 'Python', 'Hadoop', 'ML', 'Kafka', 'AWS', 'MongoDB', 'GCP', 'DL', 'Redis', 'DB', 'Scala']",Spark NoSQL Python Hadoop ML Kafka AWS MongoDB GCP DL Redis DB Scala,42,2.0,3.0,3.0,2.0,2.0,2.0
337,1172374,잡플래닛 매칭서비스,AI 스타트업 - 데이터 운영 기획,"기획, 데이터분석, 프로젝트매니저",경기,/companies/320559/job_postings/1172374/ai-%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85---%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%9A%B4%EC%98%81-%EA%B8%B0%ED%9A%8D/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['WEB'],WEB,1,5.0,4.0,2.0,5.0,4.0,5.0
338,1164287,핀다,데이터 사이언스 팀 리드,데이터분석,서울,/companies/312220/job_postings/1164287/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4-%ED%8C%80-%EB%A6%AC%EB%93%9C/%ED%95%80%EB%8B%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Hadoop', 'WEB', 'Kafka', 'Ruby']",Spark Python Hadoop WEB Kafka Ruby,7,4.0,3.0,3.0,4.0,4.0,4.0
341,1171622,(주)아키드로우,서비스기획 리더(팀장급) 모집,기획,"서울, 경기, 인천",/companies/335928/job_postings/1171622/%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B8%B0%ED%9A%8D-%EB%A6%AC%EB%8D%94%ED%8C%80%EC%9E%A5%EA%B8%89-%EB%AA%A8%EC%A7%91/%EC%95%84%ED%82%A4%EB%93%9C%EB%A1%9C%EC%9A%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,6,3.0,3.0,4.0,3.0,3.0,3.0
344,1170242,흥국화재해상보험(주),[잡플래닛 매칭] AI전문가,"기획, 데이터분석",서울,/companies/110/job_postings/1170242/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-ai%EC%A0%84%EB%AC%B8%EA%B0%80/%ED%9D%A5%EA%B5%AD%ED%99%94%EC%9E%AC%ED%95%B4%EC%83%81%EB%B3%B4%ED%97%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Spark', 'Python', 'ML', 'PyTorch']",TensorFlow Spark Python ML PyTorch,0,0.0,0.0,0.0,0.0,0.0,0.0
345,1177878,(주)알투브이,프론트엔드 개발자 채용,"모바일앱개발, 웹개발, 웹퍼블리셔",서울,/companies/330887/job_postings/1177878/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9/%EC%95%8C%ED%88%AC%EB%B8%8C%EC%9D%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'WEB', 'JavaScript', 'Redux', 'HTML', 'CSS']",React닷JS WEB JavaScript Redux HTML CSS,9,4.0,3.0,4.0,3.0,4.0,4.0
346,1168488,(주)콜론디,['심쿵' 앱] 서버개발자 채용 공고,"네트워크/보안/운영, 모바일앱개발, 소프트웨어엔지니어",서울,/companies/312288/job_postings/1168488/%EC%8B%AC%EC%BF%B5-%EC%95%B1-%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0/%EC%BD%9C%EB%A1%A0%EB%94%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spring', 'NoSQL', 'App', 'Java', 'Git', 'DB', 'Swift']",Spring NoSQL App Java Git DB Swift,7,4.0,4.0,4.0,3.0,3.0,2.0
347,1173593,(주)올림플래닛,[Client] 언리얼엔진 개발 경력 5년 이상,"시스템엔지니어, 게임개발, 소프트웨어엔지니어",서울,/companies/325183/job_postings/1173593/client-%EC%96%B8%EB%A6%AC%EC%96%BC%EC%97%94%EC%A7%84-%EA%B0%9C%EB%B0%9C-%EA%B2%BD%EB%A0%A5-5%EB%85%84-%EC%9D%B4%EC%83%81/%EC%98%AC%EB%A6%BC%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C쁠블'],C쁠블,6,3.0,3.0,3.0,3.0,3.0,3.0
348,1172256,뤼이드(주),QA Engineer,QA(Quality Assurance),전국,/companies/94714/job_postings/1172256/qa-engineer/%EB%A4%BC%EC%9D%B4%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'Android', 'WEB']",IOS Android WEB,53,3.0,3.0,3.0,3.0,3.0,3.0
349,1177468,(주)알투브이,퀀트 시스템 개발자/Quant Developer,"기획, 데이터분석, 웹개발",서울,/companies/330887/job_postings/1177468/%ED%80%80%ED%8A%B8-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90quant-developer/%EC%95%8C%ED%88%AC%EB%B8%8C%EC%9D%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Python'],Python,9,4.0,3.0,4.0,3.0,4.0,4.0
350,1177693,아이픽셀(주),모바일 앱 개발자(리액트 네이티브) 신입가능,"모바일앱개발, 웹개발",서울,/companies/364041/job_postings/1177693/%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%95%B1-%EA%B0%9C%EB%B0%9C%EC%9E%90%EB%A6%AC%EC%95%A1%ED%8A%B8-%EB%84%A4%EC%9D%B4%ED%8B%B0%EB%B8%8C-%EC%8B%A0%EC%9E%85%EA%B0%80%EB%8A%A5/%EC%95%84%EC%9D%B4%ED%94%BD%EC%85%80?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'IOS', 'App', 'Redux', 'Kotlin', 'Java', 'Swift']",React닷JS IOS App Redux Kotlin Java Swift,3,2.0,3.0,3.0,3.0,2.0,2.0
351,1165941,뤼이드(주),Software Engineer (Machine Learning),"데이터분석, 소프트웨어엔지니어",전국,/companies/94714/job_postings/1165941/software-engineer-machine-learning/%EB%A4%BC%EC%9D%B4%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Python', 'ML', 'AWS', 'Kotlin', 'GCP', 'Azure', 'Data', 'PyTorch', 'Node닷js']",TensorFlow Python ML AWS Kotlin GCP Azure Data PyTorch Node닷js,53,3.0,3.0,3.0,3.0,3.0,3.0
352,1176933,네이버(주),[Search] Knowledge Base Applications,"데이터분석, 소프트웨어엔지니어",경기,/companies/42217/job_postings/1176933/search-knowledge-base-applications/%EB%84%A4%EC%9D%B4%EB%B2%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Java', 'HTML', 'Scala']",Spark Python Java HTML Scala,1025,3.0,4.0,3.0,3.0,3.0,3.0
353,1158705,(주)메쉬코리아,플랫폼본부 - Senior AI Data Scientist,"웹개발, 데이터분석",서울,/companies/77590/job_postings/1158705/%ED%94%8C%EB%9E%AB%ED%8F%BC%EB%B3%B8%EB%B6%80---senior-ai-data-scientist/%EB%A9%94%EC%89%AC%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Hadoop', 'ML', 'DL', 'AWS', 'Java', 'Data', 'Scala']",Spark Python Hadoop ML DL AWS Java Data Scala,159,3.0,2.0,3.0,3.0,3.0,2.0
354,1158703,(주)메쉬코리아,플랫폼본부 - Lead Data Scientist,"데이터분석, 웹개발",서울,/companies/77590/job_postings/1158703/%ED%94%8C%EB%9E%AB%ED%8F%BC%EB%B3%B8%EB%B6%80---lead-data-scientist/%EB%A9%94%EC%89%AC%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Hadoop', 'ML', 'AWS', 'Java', 'Data', 'Scala']",Spark Python Hadoop ML AWS Java Data Scala,159,3.0,2.0,3.0,3.0,3.0,2.0
355,1158179,잡플래닛 매칭서비스,강남에 있는 중견 게임사입니다. - 모바일 게임플랫폼 백엔드 개발자,"게임개발, 소프트웨어엔지니어",서울,/companies/320559/job_postings/1158179/%EA%B0%95%EB%82%A8%EC%97%90-%EC%9E%88%EB%8A%94-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---%EB%AA%A8%EB%B0%94%EC%9D%BC-%EA%B2%8C%EC%9E%84%ED%94%8C%EB%9E%AB%ED%8F%BC-%EB%B0%B1%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['NoSQL', 'Python', 'React닷JS', 'WEB', 'Go', 'Linux', 'AWS', 'Java', 'GCP', 'Vue닷js', 'DB', 'Scala']",NoSQL Python React닷JS WEB Go Linux AWS Java GCP Vue닷js DB Scala,1,5.0,4.0,2.0,5.0,4.0,5.0
356,1157982,잡플래닛 매칭서비스,강남에 있는 중견 게임사입니다. - DW 엔지니어,"DBA(Database Admin.), 데이터분석",서울,/companies/320559/job_postings/1157982/%EA%B0%95%EB%82%A8%EC%97%90-%EC%9E%88%EB%8A%94-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---dw-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'GCP', 'Python', 'Data']",Spark GCP Python Data,1,5.0,4.0,2.0,5.0,4.0,5.0
357,1150024,잡플래닛 매칭서비스,강남에 있는 중견 게임사입니다. - iOS SDK 개발자,모바일앱개발,서울,/companies/320559/job_postings/1150024/%EA%B0%95%EB%82%A8%EC%97%90-%EC%9E%88%EB%8A%94-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---ios-sdk-%EA%B0%9C%EB%B0%9C%EC%9E%90-/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'Unity3D', 'App', 'Swift']",IOS Unity3D App Swift,1,5.0,4.0,2.0,5.0,4.0,5.0
358,1150022,잡플래닛 매칭서비스,강남에 있는 중견 게임사입니다. - Android SDK 개발자,모바일앱개발,서울,/companies/320559/job_postings/1150022/%EA%B0%95%EB%82%A8%EC%97%90-%EC%9E%88%EB%8A%94-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---android-sdk-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'Unity3D', 'Java', 'Kotlin', 'App']",Android Unity3D Java Kotlin App,1,5.0,4.0,2.0,5.0,4.0,5.0
359,1144318,잡플래닛 매칭서비스,판교에 위치한 국내 메이저 게임사입니다. - [LOST ARK] 서버개발(해외) 담당,"게임개발, 소프트웨어엔지니어, 웹개발",경기,/companies/320559/job_postings/1144318/%ED%8C%90%EA%B5%90%EC%97%90-%EC%9C%84%EC%B9%98%ED%95%9C-%EA%B5%AD%EB%82%B4-%EB%A9%94%EC%9D%B4%EC%A0%80-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---lost-ark-%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C%ED%95%B4%EC%99%B8-%EB%8B%B4%EB%8B%B9/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C쁠블'],C쁠블,1,5.0,4.0,2.0,5.0,4.0,5.0
360,1122452,잡플래닛 매칭서비스,강남에 있는 중견 게임사입니다. - Devops Engineer,"네트워크/보안/운영, 소프트웨어아키텍트",서울,/companies/320559/job_postings/1122452/%EA%B0%95%EB%82%A8%EC%97%90-%EC%9E%88%EB%8A%94-%EC%A4%91%EA%B2%AC-%EA%B2%8C%EC%9E%84%EC%82%AC%EC%9E%85%EB%8B%88%EB%8B%A4---devops-engineer/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'WEB', 'Go', 'Linux', 'AWS', 'Docker', 'Kubernetes', 'Jenkins', 'Ruby']",Python WEB Go Linux AWS Docker Kubernetes Jenkins Ruby,1,5.0,4.0,2.0,5.0,4.0,5.0
